case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium,commercial_premium
405060,ETS Ewing Solar Facility,2010,NJ,Mercer,40.281765,-74.793411,1.3,1560000,2,dual,2,41,3,6.5,15,600,0.26898291516953643,1.0056587821711664,1.0056587821711664,1.0056587821711664,5.479666523151591e-4,2.3484285099221105e-4,0,0,2.3484285099221105e-4,0.0012916356804571608,0,0,0,0,0,0,0.2008208345321592,0.7039611475198164,0.2011317564342333,0.10937626421147797,1.1004312041372378e-4,1.6532024287130214e-4,2.597889530834749e-4,2.106306120233361e-6,0.5
405062,Matrix Stults Road Solar Facility,2011,NJ,Middlesex,40.362453,-74.479713,2.6,3120000,4,single,1,40,4,13,14,600,0.618878539892469,0.9213993893867923,0.9213993893867923,0.9213993893867923,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.44016766521695255,0.6449795725707546,0.18427987787735847,0.10021214436201416,1.3782697255217897e-4,4.5440652496276106e-4,2.452352674402203e-4,1.9298286928442107e-6,0.5
405071,BlackRock-Matrix,2012,NJ,Middlesex,40.358303,-74.485107,2.5,3000000,1,single,2,55,1,12.5,13,600,0.182006534920769,0.7358256405366715,0.7358256405366715,0.7358256405366715,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.12944929637441047,0.51507794837567,0.14716512810733431,0.08002899303396202,4.0533655759336324e-5,3.6288712163928377e-4,1.958438434243754e-4,1.5411530009621404e-6,0.5
405065,"Toys R Us- DE, Inc. at Mt. Olive, NJ",2011,NJ,Morris,40.819653,-74.717354,4.1,4920000,1,single,1,72,4,20.5,14,600,0.2594528290274617,0.8720552370158821,0.8720552370158821,0.8720552370158821,7.045285529766332e-4,2.3484285099221105e-4,0,0,3.1312380132294805e-4,0.0011742142549610551,0,0,0,0,0,0,0.1905554867330059,0.6104386659111174,0.17441104740317642,0.0948454343578912,1.3425178132976266e-4,1.911428755445982e-4,2.0479593808349808e-4,1.8264796325275614e-6,0.5
405070,Summit Associates,2011,NJ,Middlesex,40.499889,-74.353523,1.9,2280000,3,single,1,33,3,9.5,14,600,0.6412305682833966,0.9372455521198823,0.9372455521198823,0.9372455521198823,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.45606519520952127,0.6560718864839176,0.18744911042397647,0.1019355858638033,1.4280486757509766e-4,4.622213768331644e-4,2.4945280654488236e-4,1.9630177527307676e-6,0.5
405072,Cherry Hill,2010,NJ,Camden,39.876602,-75.008301,1.1,1320000,2,fixed,2,52,1,5.5,15,600,0.41826925353802485,0.7412070048577047,0.7412070048577047,0.7412070048577047,0.00015656190066147403,0,0,0,4.3054522681905356e-4,0.0013699166307878977,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.2732123323367916,0.5188449034003932,0.14824140097154095,0.08061427457898547,4.277464203480239e-5,2.2338619661843223e-4,2.0307836056221117e-4,1.5524240213176991e-6,0.5
405074,Vineland Headquarters,2011,NJ,Cumberland,39.490467,-75.039085,1.1,1320000,3,fixed,2,74,3,5.5,14,600,0.22071739842529073,0.6243807756849641,0.6243807756849641,0.6243807756849641,5.088261771497906e-4,0.00015656190066147403,0,0,3.522642764883166e-4,0.0016047594817801087,0,0,0,0,0,0,0.1599378970641144,0.43706654297947484,0.12487615513699282,0.06790815920927601,8.138058874451005e-5,1.5396292953991444e-4,2.0039619400433306e-4,1.3077368512031278e-6,0.5
405084,"ISH Solar Central, LLC",2011,NJ,Monmouth,40.264606,-74.278198,1.4,1680000,1,fixed,1,70,4,7,14,600,0.5514992645923301,0.8007651202709591,0.8007651202709591,0.8007651202709591,6.653880778112646e-4,0.00015656190066147403,3.9140475165368506e-5,0,0.00015656190066147403,0.0014481975811186348,5.5401662049861494e-5,0,0,0,0,0,0.39794777762609174,0.5605355841896713,0.16015302405419185,0.08167804226763785,2.6478970682388976e-4,8.775851644912463e-5,2.3193322204411517e-4,4.5250992946059744e-6,0.5
405085,William Paterson University,2010,NJ,Passaic,40.952316,-74.195557,1.4,1680000,2,fixed,2,49,4,7,15,600,0.6645210471112174,0.8653028081610146,0.8653028081610146,0.8653028081610146,3.1312380132294805e-4,7.828095033073701e-5,0,0,3.805323974410827e-4,0.0012133547301264238,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.4726301833721549,0.6057119657127101,0.17306056163220293,0.09411103472295271,1.4799175963745113e-4,2.3049302647140847e-4,2.099838510547689e-4,1.8123369804913095e-6,0.5
405090,Stockton Athletic Center,2009,NJ,Atlantic,39.48996,-74.535362,1.3,1560000,1,single,2,59,2,6.5,16,600,0.16103368349106925,0.7653649789550928,0.7653649789550928,0.7653649789550928,3.1312380132294805e-4,1.9570237582684254e-4,3.9140475165368506e-5,0,0.00015656190066147403,0.0016830404321108458,0,0,0,0,0,0,0.13045277978601924,0.535755485268565,0.15307299579101857,0.08324171542128125,4.084787029974378e-5,8.387889706345688e-5,2.576280409806176e-4,1.6030217882699365e-6,0.5
405091,L'Oreal Piscataway,2011,NJ,Middlesex,40.555962,-74.46711,1.8,2160000,1,single,1,47,4,9,14,600,0.555603603595899,0.9884779271228884,0.9884779271228884,0.9884779271228884,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.39516435813629036,0.6919345489860218,0.19769558542457769,0.10750766049175257,1.2373536596697808e-4,4.8748764655166127e-4,2.630885711548648e-4,2.0703216086071595e-6,0.5
405092,Heller Industrial Parks,2011,NJ,Middlesex,40.3759,-74.49044,4.6,5520000,1,fixed,1,72,2,23,14,600,0.36860195020453174,0.7100528807322992,0.7100528807322992,0.7100528807322992,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.26216236201070203,0.4970370165126094,0.14201057614645984,0.07722592678942919,8.208927535659384e-5,3.5017677001945163e-4,1.889842885819263e-4,1.48717313952837e-6,0.5
405095,Shore Point Solar,2011,NJ,Monmouth,40.245201,-74.243561,1,1200000,1,single,2,62,3,5,14,600,0.16742571271682335,0.7677885546550407,0.7677885546550407,0.7677885546550407,6.653880778112646e-4,0.00015656190066147403,3.9140475165368506e-5,0,0.00015656190066147403,0.0014481975811186348,5.5401662049861494e-5,0,0,0,0,0,0.12081011629702713,0.5374519882585285,0.15355771093100815,0.07831443257481417,8.038561106303422e-5,8.414450479604344e-5,2.2238190553240054e-4,4.338749727136519e-6,0.5
405104,IKEA Westhampton 061,2013,NJ,Burlington,40.014355,-74.853371,1.8,2160000,3,single,3,60,1,9,12,600,0.29996049336244157,0.7874796544030502,0.7874796544030502,0.7874796544030502,7.045285529766332e-4,1.9570237582684254e-4,0,0,3.1312380132294805e-4,0.0014873380562840032,0,0,0,0,0,0,0.213854277157627,0.5512357580821351,0.15749593088061006,0.08564692544641997,1.506664444337268e-4,1.7260503599581513e-4,2.3424969170860629e-4,1.6493399600681708e-6,0.5
405106,"Riverside Renewable Energy, LLC",2011,NJ,Camden,39.903885,-75.125496,7.5,9000000,1,single,2,31,2,37.5,14,600,0.38551189116524753,0.86333545718158,0.86333545718158,0.86333545718158,0.00015656190066147403,0,0,0,4.3054522681905356e-4,0.0013699166307878977,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.251815312834725,0.6043348200271059,0.172667091436316,0.09389706403593819,3.9424683993068226e-5,2.6019347216322224e-4,2.3653952014838388e-4,1.808216454243148e-6,0.5
405107,United Stationers Supply Solar Electric,2011,NJ,Middlesex,40.320686,-74.501167,2.8,3360000,1,single,2,56,3,14,14,600,0.20099800680707663,0.791230735879341,0.791230735879341,0.791230735879341,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.14295668320459834,0.5538615151155387,0.1582461471758682,0.08605489610794374,4.476314006954427e-5,3.9021125179379616e-4,2.1059019938077887e-4,1.6571964278990861e-6,0.5
405108,Jordache Enterprises Solar,2011,NJ,Middlesex,40.557793,-74.408928,1.3,1560000,1,single,1,41,2,6.5,14,600,0.473809616250242,0.9123634436841104,0.9123634436841104,0.9123634436841104,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.33698966614425846,0.6386544105788772,0.1824726887368221,0.09922938758397122,1.0551948526964138e-4,4.499502677372809e-4,2.4283030322329451e-4,1.91090331967284e-6,0.5
405110,Mercer Mall,2012,NJ,Mercer,40.290829,-74.680847,1.1,1320000,2,single,2,61,3,5.5,13,600,0.18655161158700512,0.8174871918810823,0.8174871918810823,0.8174871918810823,5.479666523151591e-4,2.3484285099221105e-4,0,0,2.3484285099221105e-4,0.0012916356804571608,0,0,0,0,0,0,0.1392781779415576,0.5722410343167575,0.16349743837621647,0.08891056954292668,7.631979690719037e-5,1.3438671595367903e-4,2.1117912507006707e-4,1.7121893687976948e-6,0.5
405111,BBB Corporate Headquarters,2010,NJ,Union,40.698971,-74.303467,1,1200000,3,single,1,41,3,5,15,600,0.49753459776296644,0.9094093348640263,0.9094093348640263,0.9094093348640263,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.0012916356804571608,4.7369792283460836e-5,0,0,0,0,0,0.36348883725415315,0.6365865344048184,0.18188186697280528,0.09185034282126668,4.268137742230457e-5,2.4224180011577583e-4,2.3492510901023815e-4,4.350931660608071e-6,0.5
405112,Christmas Tree Shops DC Burlington NJ,2011,NJ,Burlington,40.106049,-74.813004,2.1,2520000,2,single,3,36,3,10.5,14,600,0.7909897191135111,1.0918729370194746,1.0918729370194746,1.0918729370194746,7.045285529766332e-4,1.9570237582684254e-4,0,0,3.1312380132294805e-4,0.0014873380562840032,0,0,0,0,0,0,0.563929378579008,0.7643110559136322,0.21837458740389493,0.11875298556730347,3.973043490712805e-4,2.3932398322083282e-4,3.2479683437113026e-4,2.2868777069654806e-6,0.5
405113,Harmon DC Totowa NJ,2012,NJ,Passaic,40.903847,-74.248566,1.5,1800000,2,single,1,44,4,7.5,13,600,0.6579583974682469,1.0630657777563253,1.0630657777563253,1.0630657777563253,3.1312380132294805e-4,7.828095033073701e-5,0,0,3.805323974410827e-4,0.0012133547301264238,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.46796260163392706,0.7441460444294277,0.21261315555126506,0.1156198955783254,1.4653022870059166e-4,2.8317167833302856e-4,2.5797517797523256e-4,2.2265424352627755e-6,0.5
405114,Bed Bath & Beyond DC Port Reading NJ,2011,NJ,Middlesex,40.566811,-74.24157,1.8,2160000,2,single,2,34,4,9,14,600,0.5299898306037195,1.0159988428545872,1.0159988428545872,1.0159988428545872,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.3769469633994756,0.711199189998211,0.20319976857091746,0.11050085759178026,1.1803106607678597e-4,5.010601362075932e-4,2.704134068421932e-4,2.1279629023220666e-6,0.5
405115,Wakefern Food Corp,2012,NJ,Middlesex,40.509617,-74.327904,2,2400000,1,fixed,2,59,3,10,13,600,0.3705968764982525,0.7015495213703868,0.7015495213703868,0.7015495213703868,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.2635812220815966,0.4910846649592708,0.14030990427407738,0.07630109453345693,8.253355421553771e-5,3.4598316839276974e-4,1.867210750056218e-4,1.469363243981223e-6,0.5
405118,180 Raritan Solar,2012,NJ,Middlesex,40.515213,-74.337463,1.9,2280000,2,dual,2,73,3,9.5,13,600,0.1035499285048252,0.8397431828024897,0.8397431828024897,0.8397431828024897,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.07364826428021036,0.5878202279617427,0.16794863656049797,0.09133114915349065,2.306102447225656e-5,4.1413613461628124e-4,2.2350204090402484e-4,1.7588035193631694e-6,0.5
405128,Amazon,2011,NJ,Middlesex,40.56406,-74.221054,4.2,5040000,4,fixed,2,69,4,21,14,600,0.3070202091544931,0.6518791431351527,0.6518791431351527,0.6518791431351527,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.21836331352099314,0.45631540019460687,0.13037582862703054,0.07089890393993181,6.837475079916807e-5,3.2148722860005964e-4,1.735010440063814e-4,1.3653309185782588e-6,0.5
405129,Corning Pharmaceutical Glass,2012,NJ,Cumberland,39.497108,-75.017723,2.3,2760000,1,fixed,1,35,3,11.5,13,600,1.2830065745834085,0.879147783161198,0.879147783161198,0.879147783161198,5.088261771497906e-4,0.00015656190066147403,0,0,3.522642764883166e-4,0.0016047594817801087,0,0,0,0,0,0,0.9297018491623829,0.6154034482128385,0.17582955663223962,0.09561682542499585,4.730566377983865e-4,2.1678465043311078e-4,2.8216414818277915e-4,1.8413346446039874e-6,0.5
405130,Williams-Sonoma Solar Facility,2011,NJ,Middlesex,40.387459,-74.455162,3,3600000,1,dual,2,75,3,15,14,600,0.09014563219896085,0.7847480485977337,0.7847480485977337,0.7847480485977337,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.06411466854452096,0.5493236340184136,0.15694960971954675,0.08534983378513215,2.0075828735221246e-5,3.8701418499085855e-4,2.0886479824903478e-4,1.6436187371963519e-6,0.5
405133,Livingston Solar Canopies,2013,NJ,Middlesex,40.524513,-74.433754,6.6,7920000,1,single,1,37,3,33,12,600,0.6096873161745097,0.9479367449768135,0.9479367449768135,0.9479367449768135,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.4336305513510819,0.6635557214837694,0.1895873489953627,0.10309836866388085,1.3578004660881658e-4,4.6749395227632586e-4,2.5229832345071557e-4,1.9854099650262065e-6,0.5
405145,Jersey Gardens Phase 1,2011,NJ,Union,40.660625,-74.172974,1.7,2040000,2,single,2,70,1,8.5,14,600,0.12209052685112963,0.7376091233939367,0.7376091233939367,0.7376091233939367,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.0012916356804571608,4.7369792283460836e-5,0,0,0,0,0,0.08919689976214827,0.5163263863757557,0.14752182467878736,0.07449852146278763,1.0473627119904686e-5,1.9647891766965707e-4,1.905444524012675e-4,3.5289794871171987e-6,0.5
405146,Jersey Gardens Phase 2,2012,NJ,Union,40.659389,-74.169868,2.3,2760000,1,single,2,60,1,11.5,13,600,0.15629520443621953,0.7176130384484939,0.7176130384484939,0.7176130384484939,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.0012916356804571608,4.7369792283460836e-5,0,0,0,0,0,0.11418615385615363,0.5023291269139457,0.1435226076896988,0.0724789168832979,1.3407900957707186e-5,1.9115250696904966e-4,1.8537892104427024e-4,3.433311237692044e-6,0.5
405158,"AC Criminal Courts Complex SPE2, LLC",2012,NJ,Atlantic,39.437424,-74.691696,1.3,1560000,2,single,2,68,3,6.5,13,600,0.15073050182857275,0.7893007622634916,0.7893007622634916,0.7893007622634916,3.1312380132294805e-4,1.9570237582684254e-4,3.9140475165368506e-5,0,0.00015656190066147403,0.0016830404321108458,0,0,0,0,0,0,0.1221062111714626,0.552510533584444,0.15786015245269833,0.08584499061328621,3.823436100715099e-5,8.650209927346573e-5,2.656850191970734e-4,1.6531541868218728e-6,0.5
405159,County College of Morris,2013,NJ,Morris,40.858631,-74.582748,2.9,3480000,2,single,1,45,2,14.5,12,600,0.4579353778547723,0.9379965237482307,0.9379965237482307,0.9379965237482307,7.045285529766332e-4,2.3484285099221105e-4,0,0,3.1312380132294805e-4,0.0011742142549610551,0,0,0,0,0,0,0.3363312674079298,0.6565975666237615,0.18759930474964615,0.10201726214674714,2.3695498114770585e-4,2.0559632600062984e-4,2.2028177785781767e-4,1.964590628307409e-6,0.5
405162,Patriots Stadium,2013,NJ,Somerset,40.560001,-74.555244,1,1200000,1,single,3,56,2,5,12,600,0.3673590485643238,0.871085206918821,0.871085206918821,0.871085206918821,2.7398332615757956e-4,7.828095033073701e-5,0,0,1.1742142549610553e-4,0.0011742142549610551,1.2023566189731875e-4,0,0,0,0,0,0.2598452230030786,0.6097596448431747,0.1742170413837642,0.09262349639524362,7.119325848454148e-5,7.15988467074846e-5,2.04568133449956e-4,1.1136647396326033e-5,0.5
405165,"Tioga Solar Morris County 1, LLC",2011,NJ,Morris,40.815781,-74.475105,1,1200000,4,single,2,69,4,5,14,600,0.15351010457724656,0.717067057448668,0.717067057448668,0.717067057448668,7.045285529766332e-4,2.3484285099221105e-4,0,0,3.1312380132294805e-4,0.0011742142549610551,0,0,0,0,0,0,0.11274570720928878,0.5019469402140676,0.1434134114897336,0.077988794333925,7.943256995448738e-5,1.5717153398225138e-4,1.6839807212384078e-4,1.5018640104360846e-6,0.5
405340,William G Mennen Sports Solar,2011,NJ,Morris,40.814518,-74.476059,1.3,1560000,3,single,1,69,4,6.5,14,600,0.27006407286737816,0.841004573550907,0.841004573550907,0.841004573550907,7.045285529766332e-4,2.3484285099221105e-4,0,0,3.1312380132294805e-4,0.0011742142549610551,0,0,0,0,0,0,0.19834892934967466,0.5887032014856348,0.1682009147101814,0.09146833903361573,1.3974248417919074e-4,1.8433698430017138e-4,1.9750391175018362e-4,1.7614454443386176e-6,0.5
405169,Skillman,2011,NJ,Somerset,40.577175,-74.644882,2.7,3240000,1,fixed,2,54,3,13.5,14,600,0.42724626805627924,0.72654798513292,0.72654798513292,0.72654798513292,2.7398332615757956e-4,7.828095033073701e-5,0,0,1.1742142549610553e-4,0.0011742142549610551,1.2023566189731875e-4,0,0,0,0,0,0.3022054369810302,0.508583589593044,0.145309597026584,0.07725468662240981,8.279925080696746e-5,5.971861007394152e-5,1.7062460021126147e-4,9.28876838071538e-6,0.5
405170,Raritan ITS,2010,NJ,Somerset,40.571335,-74.656738,2,2400000,1,fixed,2,35,2,10,15,600,0.6757559927278303,0.7769634503642413,0.7769634503642413,0.7769634503642413,2.7398332615757956e-4,7.828095033073701e-5,0,0,1.1742142549610553e-4,0.0011742142549610551,1.2023566189731875e-4,0,0,0,0,0,0.47798459657455267,0.5438744152549688,0.15539269007284828,0.0826154212842177,1.3095980962158474e-4,6.386250913009928e-5,1.824643118002837e-4,9.93331986103375e-6,0.5
405179,CCMUA,2012,NJ,Camden,39.922825,-75.12748,1.5,1800000,3,single,1,75,1,7.5,13,600,0.15670902977055487,0.7026153408667152,0.7026153408667152,0.7026153408667152,0.00015656190066147403,0,0,0,4.3054522681905356e-4,0.0013699166307878977,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.10236190960652743,0.49183073860670057,0.14052306817334304,0.07641701392569898,1.602597512333593e-5,2.1175537691000453e-4,1.9250488810000415e-4,1.4715955539535315e-6,0.5
405182,"Plainfield One Solar, LLC",2011,NJ,Union,40.606464,-74.437614,1.3,1560000,2,dual,2,37,3,6.5,14,600,0.3069040110160423,1.0158672364685084,1.0158672364685084,1.0158672364685084,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.0012916356804571608,4.7369792283460836e-5,0,0,0,0,0,0.22421793904271198,0.7111070655279559,0.20317344729370168,0.10260259088331937,2.6327990024194136e-5,2.7059927648264613e-4,2.624260738460275e-4,4.860263417887751e-6,0.5
405183,"24 Applegate Solar, LLC",2014,NJ,Mercer,40.204681,-74.580734,2.6,3120000,1,fixed,1,74,3,13,11,600,0.3990764764359048,0.7087927829652008,0.7087927829652008,0.7087927829652008,5.479666523151591e-4,2.3484285099221105e-4,0,0,2.3484285099221105e-4,0.0012916356804571608,0,0,0,0,0,0,0.2979478119995055,0.4961549480756405,0.14175855659304015,0.07708887753500027,1.6326546510599541e-4,1.1651844253997585e-4,1.8310040970567637e-4,1.4845339226428954e-6,0.5
405184,"Engelhard Solar, LLC",2012,NJ,Middlesex,40.331062,-74.462051,0.8,960000,1,single,2,71,3,4,13,600,0.12856790588354108,0.7266545324524426,0.7266545324524426,0.7266545324524426,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.09144190872157891,0.5086581727167098,0.14533090649048852,0.07903153588575615,2.8632638059126825e-5,3.583642063838419e-4,1.934029050325496e-4,1.5219445363918533e-6,0.5
405185,"4 Applegate Solar, LLC",2012,NJ,Mercer,40.196468,-74.583313,1.4,1680000,1,single,1,34,4,7,13,600,0.8338680112711531,1.0445892506447334,1.0445892506447334,1.0445892506447334,5.479666523151591e-4,2.3484285099221105e-4,0,0,2.3484285099221105e-4,0.0012916356804571608,0,0,0,0,0,0,0.6225602462803196,0.7312124754513133,0.2089178501289467,0.11361037351488258,3.411422540187277e-4,1.7172002241605855e-4,2.6984574951094924e-4,2.1878441980219264e-6,0.5
405186,"12 Applegate Solar, LLC",2012,NJ,Mercer,40.200672,-74.576202,1.5,1800000,2,dual,1,32,2,7.5,13,600,0.5388859149365798,1.1030904224282858,1.1030904224282858,1.1030904224282858,5.479666523151591e-4,2.3484285099221105e-4,0,0,2.3484285099221105e-4,0.0012916356804571608,0,0,0,0,0,0,0.4023285980337478,0.7721632956998,0.22061808448565717,0.1199730083718711,2.2046265499520412e-4,1.8133702979368274e-4,2.849581896757872e-4,2.3103722148334446e-6,0.5
405192,Cranbury,2011,NJ,Middlesex,40.31356,-74.502533,5,6000000,2,single,2,60,3,25,14,600,0.19039803656818044,0.8298111193968776,0.8298111193968776,0.8298111193968776,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.1354176204472521,0.5808677835778142,0.16596222387937554,0.09025092988779493,4.240248008055176e-5,4.092379390348216e-4,2.2085857027276092e-4,1.7380012688298209e-6,0.5
405214,Munich Re Plaza,2012,NJ,Middlesex,40.349804,-74.590843,2.4,2880000,2,single,1,70,4,12,13,600,0.2980324308655522,0.9331688579791279,0.9331688579791279,0.9331688579791279,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.21197089702902994,0.6532182005853895,0.1866337715958256,0.10149220130499113,6.637313304756505e-5,4.6021087363642456e-4,2.48367773073626e-4,1.9544793041324747e-6,0.5
405241,CES Cherry Hill Solar,2016,NJ,Camden,39.941257,-75.023155,1.2,1440000,2,single,1,59,4,6,9,600,0.4337441892969174,0.9475908393429007,0.9475908393429007,0.9475908393429007,0.00015656190066147403,0,0,0,4.3054522681905356e-4,0.0013699166307878977,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.28332051804656117,0.6633135875400304,0.18951816786858014,0.1030607476867882,4.4357198801763065e-5,2.8558649899958254e-4,2.596240899996205e-4,1.984685481566558e-6,0.5
405243,BJ's Wholesale Club Inc Dist Center,2016,NJ,Burlington,40.09713,-74.82608,1.4,1680000,1,fixed,2,66,3,7,9,1000,0.25508583686313324,0.5326692574658924,0.5326692574658924,0.5326692574658924,7.045285529766332e-4,1.9570237582684254e-4,0,0,3.1312380132294805e-4,0.0014873380562840032,0,0,0,0,0,0,0.18186127327640988,0.3728684802261247,0.1065338514931785,0.05793354015776393,1.281264597039171e-4,1.1675399592191465e-4,1.5845185160831275e-4,1.1156512894346776e-6,0.5
405256,Westside Avenue,2011,NJ,Hudson,40.815434,-74.021118,1,1200000,1,single,1,72,4,5,14,600,0.2594528290274617,0.8720552370158821,0.8720552370158821,0.8720552370158821,7.828095033073701e-5,0,0,0,3.9140475165368506e-5,0.0012916356804571608,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.1694738782503587,0.6104386659111174,0.17441104740317642,0.0948454343578912,1.32665762456737e-5,2.3892859443074773e-5,2.252755318918479e-4,1.8264796325275614e-6,0.5
405257,Hartz Way,2010,NJ,Hudson,40.782528,-74.072716,1,1200000,1,fixed,2,72,3,5,15,600,0.2444582448395297,0.6705036246472391,0.6705036246472391,0.6705036246472391,7.828095033073701e-5,0,0,0,3.9140475165368506e-5,0.0012916356804571608,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.15967945687285515,0.46935253725306736,0.13410072492944783,0.07292451764388595,1.2499859632303036e-5,1.837068132815638e-5,1.732092810940459e-4,1.4043390395140572e-6,0.5
405274,Freeze Solar,2013,NJ,Middlesex,40.37624,-74.528404,1.5,1800000,1,single,2,60,4,7.5,12,600,0.22891721861870534,0.8170841526888791,0.8170841526888791,0.8170841526888791,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.16281378518127607,0.5719589068822154,0.16341683053777584,0.08886673467372898,5.098087132373903e-5,4.029613810278241e-4,2.1747122150707967e-4,1.7113452217248688e-6,0.5
405275,L'Oreal Monmouth,2013,NJ,Middlesex,40.401299,-74.505569,2,2400000,2,single,2,61,2,10,12,600,0.16877308733826552,0.7791355673521928,0.7791355673521928,0.7791355673521928,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.0013307761556225293,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.12003721411643854,0.5453948971465349,0.15582711347043857,0.08473941577608447,3.7586508784355876e-5,3.842462776874879e-4,2.0737100700594588e-4,1.6318636530597073e-6,0.5
405276,Community Foodbank of NJ,2012,NJ,Union,40.697552,-74.212318,1,1200000,2,single,1,53,2,5,13,600,0.3553147733308171,0.9101380026154959,0.9101380026154959,0.9101380026154959,1.1742142549610553e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.0012916356804571608,4.7369792283460836e-5,0,0,0,0,0,0.2595858748274874,0.6370966018308472,0.1820276005230992,0.0919239382641651,3.048094346089719e-5,2.4243589729625915e-4,2.3511334366363746e-4,4.3544178614511785e-6,0.5
405277,Royal Wine Corp Solar Power Plant,2011,NJ,Hudson,40.664021,-74.100861,0.9,1080000,2,dual,2,67,2,4.5,14,600,0.11022852010011344,0.841361864188617,0.841361864188617,0.841361864188617,7.828095033073701e-5,0,0,0,3.9140475165368506e-5,0.0012916356804571608,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.07200096782597261,0.5889533049320319,0.16827237283772342,0.09150719825294865,5.636304186149956e-6,2.30519122052539e-5,2.1734660079239396e-4,1.7621937731657036e-6,0.5
