case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium,commercial_premium
400205,"RP-Orlando, LLC",2011,FL,Orange,28.489727,-81.181686,5.5,6600000,3,single,2,72,3,27.5,14,600,0.10042655415311126,0.6937388987686781,0.6937388987686781,0.6937388987686781,0.00262241183607969,7.828095033073702e-4,7.828095033073701e-5,3.9140475165368506e-5,3.9140475165368506e-5,0.00187874280793768,1.0828135828135828e-4,0,0,0,0,0,0.03482068329158461,0.48561722913807465,0.13874777975373562,0.07094084235260122,9.13141720042338e-5,1.900728909695388e-5,2.606713933296532e-4,7.681570767563368e-6,0.4
402728,Edison Solar,2019,SC,Barnwell,33.246422,-81.383949,4.8,5760000,1,single,2,61,3,24,6,600,0.1529573681724854,0.7126028629526371,0.7126028629526371,0.7126028629526371,5.871071274805276e-4,1.1742142549610553e-4,0,0,1.1742142549610553e-4,0.00172218090727621,0,0,0,0,0,0,0.04916214076733263,0.4988220040668459,0.14252057259052742,0.07419692735635208,2.8863443246702e-5,5.857239078635319e-5,2.4544620900948005e-4,2.160791536659656e-6,0.4
403449,"USS KVPV Solar, LLC (CSG)",2020,MN,Clay,46.988827,-96.498184,1,1200000,1,single,2,61,1,5,5,1000,0.10776417738632632,0.53959217271445,0.53959217271445,0.53959217271445,0.00340522133938706,0.00183960233277231,6.653880778112646e-4,3.914047516536851e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.04740985898874592,0.377714520900115,0.10791843454289002,0.05628685209605627,1.6144106352580906e-4,5.322213296960405e-5,4.2239788071114336e-6,1.7427794842856008e-6,0.4
403993,Moore Road Community Solar,2019,NY,Niagara,43.215824,-78.902412,5,6000000,1,single,2,62,4,25,6,600,0.1851449186922606,0.7620521737696775,0.7620521737696775,0.7620521737696775,6.653880778112646e-4,3.522642764883166e-4,1.1742142549610553e-4,3.9140475165368506e-5,7.597856943865652e-5,3.914047516536851e-4,6.809901596921925e-5,0,0,0,0,0,0.09021897106149838,0.5334365216387742,0.1524104347539355,0.07812370254088072,6.003062773672052e-5,4.0529743800447006e-5,5.96541683642943e-5,5.320147266905971e-6,0.5
404176,Delanco,2021,NJ,Burlington,40.049721,-74.93502,2.4,2880000,1,single,2,60,2,12,4,600,0.13989294280759274,0.6758264448306838,0.6758264448306838,0.6758264448306838,7.045285529766332e-4,1.9570237582684257e-4,0,0,3.1312380132294805e-4,0.001487338056284,0,0,0,0,0,0,0.04647310900003341,0.4730785113814786,0.13516528896613675,0.07350343188105664,3.274163223611889e-5,1.4813214180797014e-4,2.0103647816795947e-4,1.4154874418628997e-6,0.5
401965,Town of Lexington Solar,2017,MA,Middlesex,42.468761,-71.253502,1.6,1920000,2,single,2,64,2,8,8,1000,0.10826130078905516,0.6035593847728679,0.6035593847728679,0.6035593847728679,8.219499784727387e-4,3.914047516536851e-4,1.5656190066147e-4,0,4.5663887692929925e-5,0.00156561900661474,0,0,0,0,0,0,0.04285587170969459,0.42249156934100746,0.12071187695457358,0.06320538360867413,3.522538282921392e-5,1.929260757359748e-5,1.8898880888422025e-4,1.140183931155968e-6,0.5
404732,West Haydenville PJ Community Solar,2022,MA,Hampshire,42.384464,-72.707817,5,6000000,1,dual,2,61,2,25,3,1000,0.13057202553622127,0.5943587754097728,0.5943587754097728,0.5943587754097728,7.045285529766332e-4,1.9570237582684257e-4,3.9140475165368506e-5,3.9140475165368506e-5,4.5663887692929925e-5,0.00121335473012642,1.803934832854163e-5,2.254918541067704e-6,0,0,0,0,0.04705466413833854,0.4160511427868409,0.11887175508195456,0.06224188596635543,3.315135443618512e-5,1.8998512658733455e-5,1.4423360630711932e-4,1.1228030615724529e-6,0.5
401873,"Wake Sun, LLC",2017,MN,Stearns,45.473286,-94.406303,3,3600000,3,single,2,64,4,15,8,1000,0.1353143470074616,0.5983019942513003,0.5983019942513003,0.5983019942513003,0.00250499041058358,0.00105679282946494,1.9570237582684257e-4,1.5656190066147e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.05715024637410335,0.41881139597591016,0.11966039885026006,0.06241109037921485,1.4316081912961817e-4,5.9012917355406336e-5,4.683564869476694e-6,1.93240097561631e-6,0.4
400760,"Kenansville Solar Farm, LLC",2014,NC,Duplin,34.97039,-77.973793,4.5,5400000,1,fixed,1,39,4,22.5,11,600,0.8293332085299177,0.9078738842143728,0.9078738842143728,0.9078738842143728,0.001487338056284,7.828095033073702e-4,1.9570237582684257e-4,1.1742142549610553e-4,1.1742142549610553e-4,0.00250499041058358,0,0,0,0,0,0,0.353734100718577,0.6355117189500609,0.18157477684287457,0.09510285933652726,5.261221898041382e-4,7.462269195859653e-5,4.548430747952551e-4,0,0.4
402735,Cottage Grove Project (CSG),2018,MN,Washington,44.79134,-92.86972,4.9,5880000,3,single,2,71,2,24.5,7,1000,0.07151387747007695,0.5122713011891755,0.5122713011891755,0.5122713011891755,0.00105679282946494,6.653880778112646e-4,1.1742142549610553e-4,3.9140475165368506e-5,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03018730771311405,0.35858991083242286,0.1024542602378351,0.05343691109905763,3.19017303320709e-5,5.0527366198157355e-5,4.010108428425187e-6,1.6545382962277297e-6,0.4
403635,Leven Garden Solar,2020,MN,Pope,45.717743,-95.264366,1,1200000,4,single,2,69,2,5,5,1500,0.05608904606999348,0.37401072718959577,0.37401072718959577,0.37401072718959577,0.001487338056284,3.914047516536851e-4,2.3484285099221105e-4,1.1742142549610553e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03326343093091902,0.26180750903271705,0.07480214543791916,0.03901444006823983,4.9473966706130285e-5,3.689017309944739e-5,2.927791515829158e-6,1.2079830939165713e-6,0.4
401078,Denver Intl Airport IV Solar,2014,CO,Denver,39.898895,-104.665092,1.5,1800000,3,single,2,64,3,7.5,11,600,0.13511842545415564,0.7008858291229833,0.7008858291229833,0.7008858291229833,0.00168304043211084,6.653880778112646e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.00102580661995903,3.9140475165368506e-5,4.594321418726454e-5,0,0,0,0,0,0.04955182102311796,0.49062008038608823,0.14017716582459666,0.07149035457054431,8.339771826662775e-5,5.032813263448822e-4,5.486600877709369e-6,3.284496672358004e-6,0.35
401122,Benthall Bridge PV 1,2016,NC,Hertford,36.420231,-77.10041,5,6000000,2,single,2,61,3,25,9,600,0.1686235784424635,0.7855891232641726,0.7855891232641726,0.7855891232641726,4.305452268190536e-4,1.9570237582684257e-4,0,0,1.1742142549610553e-4,0.00234842850992211,0,0,0,0,0,0,0.06329495046427437,0.5499123862849208,0.15711782465283453,0.08229311712248459,2.725133880414177e-5,6.457149629554043e-5,3.689799788316596e-4,0,0.4
404810,DOCCS Greenhaven,2023,NY,Dutchess,41.583302,-73.727692,3.7,4440000,1,single,2,69,2,18.5,2,1000,0.07771724301042986,0.518231002488946,0.518231002488946,0.518231002488946,9.002309288034757e-4,4.696857019844221e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00121335473012642,0,0,0,0,0,0,0.02893244412038421,0.3627617017422622,0.10364620049778922,0.05516398732579172,2.6045881043048144e-5,4.2595996133969495e-5,1.2575960763362424e-4,1.7225733927797642e-6,0.5
404435,Red Prairie Solar,2021,OR,Yamhill,45.086376,-123.422798,2.2,2640000,4,single,2,65,4,11,4,600,0.14451910332879542,0.662298406859797,0.662298406859797,0.662298406859797,3.901816118047673e-4,1.1864456534502328e-4,1.1008258640259892e-5,3.6694195467532977e-6,0.00238756898508747,0,0,0,0,0,0,0,0.04877943893367738,0.46360888480185786,0,0.07764551310237863,1.903284010607446e-5,0.0011068981945639,0,3.166826265269293e-7,0.35
405049,DE Solar 10240 Old Dowd Rd,2010,NC,Mecklenburg,35.245342,-80.996346,1.9,2280000,2,dual,2,60,3,9.5,15,600,0.2237466579789043,0.9143009788263776,0.9143009788263776,0.9143009788263776,0.00211358565892989,5.088261771497906e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.1742142549610553e-4,0.00152647853144937,7.038040609494317e-5,0,0,0,0,0,0.07696262182564738,0.6400106851784644,0.18286019576527557,0.09420513793272572,1.6266709376433356e-4,7.51509669863945e-5,2.791321630923225e-4,6.630195863935371e-6,0.4
406173,RIC - Hanover (CSG),2023,NY,Chautauqua,42.545597,-79.148285,5,6000000,2,single,2,68,4,25,2,1000,0.12194407618394212,0.6222210553375109,0.6222210553375109,0.6222210553375109,8.610904536381071e-4,2.3484285099221105e-4,0,0,7.597856943865652e-5,5.871071274805276e-4,0,0,0,0,0,0,0.04065862985947497,0.4355547387362576,0.1244442110675022,0.06623338674380319,3.501075802999919e-5,3.3092825961408644e-5,7.306208329142169e-5,2.068231018993511e-6,0.5
402444,Woodline Solar,2017,OR,Klamath,42.236492,-121.577423,8,9600000,3,single,2,72,2,40,8,600,0.08473438916341317,0.6291022680545791,0.6291022680545791,0.6291022680545791,7.828095033073702e-4,7.828095033073701e-5,3.9140475165368506e-5,0,9.785118791342127e-4,0,0,0,0,0,0,0,0.02620857089881211,0.4403715876382054,0,0.07375371568319117,2.0516318367695103e-5,4.30908829737177e-4,0,3.008096600234566e-7,0.35
405565,Rialto - High School,2017,CA,San Bernardino,34.090248,-117.356247,0.9,1080000,2,dual,2,72,4,4.5,8,600,0.16122481936069755,0.8630393543079773,0.8630393543079773,0.8630393543079773,0.00117421425496105,5.479666523151591e-4,3.9140475165368506e-5,0,0.00352264276488316,1.9570237582684257e-4,6.570767162338385e-5,5.054436278721834e-6,0,0,0,0,0.05830780574623119,0.6041275480155841,0.17260787086159546,0.0905697246257396,6.846585668272479e-5,0.0021281255360837,3.377977041402706e-5,5.951125724728399e-6,0.8
405730,"ASA DeKalb NY Solar III, LLC",2024,NY,St. Lawrence,44.421696,-75.380272,3.3,3960000,2,single,2,67,2,16.5,1,1500,0.06953306299556176,0.43161215847722273,0.43161215847722273,0.43161215847722273,0.00121335473012642,3.914047516536851e-4,7.828095033073701e-5,0,7.597856943865652e-5,5.871071274805276e-4,2.2689628570780297e-5,0,0,0,0,0,0.02448699070306468,0.3021285109340559,0.08632243169544455,0.04718396609643141,2.97114059961253e-5,2.295529204740106e-5,5.06805149098465e-5,1.070586665224319e-6,0.5
402337,Madera 1 PV,2017,CA,Madera,37.056274,-120.167305,1.5,1800000,2,single,2,62,3,7.5,8,1000,0.13115697468671347,0.6333159103876397,0.6333159103876397,0.6333159103876397,2.7398332615757956e-4,1.1742142549610553e-4,0,0,2.7398332615757956e-4,3.9140475165368506e-5,1.1076650420912716e-4,1.1076650420912716e-4,0,0,0,0,0.0451002686660942,0.44332113727134775,0.12666318207752794,0.07231719114576292,1.2356721619736952e-5,1.2146259974556476e-4,4.957657132472032e-6,8.010322457439402e-6,0.8
400965,"OCI Alamo 3, LLC",2015,TX,Bexar,29.479744,-98.299416,5.5,6600000,1,single,2,69,2,27.5,10,600,0.10284072892109566,0.685758423498386,0.685758423498386,0.685758423498386,0.00563622842381306,0.00364006419037927,9.785118791342127e-4,7.436690281420016e-4,1.5656190066147e-4,1.9570237582684257e-4,3.738289807179012e-5,0,0,0,0,0,0.05138193272404835,0.48003089644887015,0.1371516846996772,0.07067882897967123,2.8960030968973197e-4,7.515454952426633e-5,2.684091054438084e-5,2.6421794595805352e-6,0.9
403618,Vermillion River_MN_GRE DEA-GM,2019,MN,Dakota,44.599621,-93.135277,3,3600000,1,single,2,61,1,15,6,1000,0.10884181916018958,0.5449880944415945,0.5449880944415945,0.5449880944415945,0.00121335473012642,6.262476026458961e-4,1.5656190066147e-4,0,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.04192935875757094,0.3814916661091161,0.1089976188883189,0.05684972061701682,5.0875185779666495e-5,5.375435429930009e-5,4.266218595182547e-6,1.7602072791284565e-6,0.4
400174,Dartmouth Solar,2011,MA,Bristol,41.715973,-70.974495,1.6,1920000,3,single,2,75,3,8,14,600,0.08885098781520702,0.6833847589871932,0.6833847589871932,0.6833847589871932,3.1312380132294805e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00187874280793768,0,0,0,0,0,0,0.03146896343857551,0.4783693312910352,0.13667695179743863,0.07156478208082462,9.853681455579635e-6,2.1844203419815826e-5,2.5678084020028393e-4,1.2909820320121696e-6,0.5
405482,DG Amaze ACY1,2019,NJ,Gloucester,39.823093,-75.216599,3.8,4560000,1,single,2,71,1,19,6,600,0.08842700024037912,0.6334241139749207,0.6334241139749207,0.6334241139749207,3.522642764883166e-4,1.1742142549610553e-4,0,0,3.1312380132294805e-4,0.00140905710595326,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.0306950241152159,0.44339687978244446,0.12668482279498414,0.06889172001110246,1.081276046173796e-5,1.3883811649221322e-4,1.7850614977570273e-4,1.3266777078089366e-6,0.5
401113,Quincy Solar,2015,NC,Cumberland,35.072109,-78.808044,4,4800000,1,single,2,64,3,20,10,600,0.14082170448583187,0.7304698583876846,0.7304698583876846,0.7304698583876846,0.00117421425496105,4.696857019844221e-4,7.828095033073701e-5,3.9140475165368506e-5,1.1742142549610553e-4,0.00219186660926063,1.4423146265126274e-5,0,0,0,0,0,0.05643600942433472,0.5113289008713792,0.14609397167753693,0.07524931620953293,6.626796675917028e-5,6.004096843767418e-5,3.2021849833426235e-4,1.0853318940408309e-6,0.4
401557,Antelope DSR 2,2016,CA,Los Angeles,34.686844,-118.311935,5,6000000,3,fixed,1,39,3,25,9,600,0.6125474718968965,0.7866695109208475,0.7866695109208475,0.7866695109208475,5.088261771497906e-4,1.5656190066147e-4,0,0,6.262476026458961e-4,1.5656190066147e-4,1.7479417985322284e-5,0,0,0,0,0,0.20490182082015335,0.5506686576445932,0.1573339021841695,0.08084862495731171,1.0425941017895e-4,3.448549267021602e-4,2.4632494764440017e-5,1.4131869091674105e-6,0.8
404564,Washington St Community Solar Farm #3,2019,NY,Monroe,43.173294,-77.842422,2.5,3000000,1,single,2,64,4,12.5,6,600,0.1706295570667874,0.7544507033363249,0.7544507033363249,0.7544507033363249,8.610904536381071e-4,3.914047516536851e-4,0,0,7.597856943865652e-5,6.653880778112646e-4,4.7248930992936286e-5,0,0,0,0,0,0.06187189314054298,0.5281154923354274,0.150890140667265,0.08062351681781472,5.3277296531838647e-05,4.012545960603755e-5,1.004005006592628e-4,3.809374982532766e-6,0.5
402843,"Arthur Solar, LLC",2018,NC,Columbus,34.172245,-78.830894,5,6000000,2,single,2,69,3,25,7,1000,0.09758176026200648,0.6054253340912983,0.6054253340912983,0.6054253340912983,0.00191788328310305,5.088261771497906e-4,0,0,1.1742142549610553e-4,0.00258327136091432,0,0,0,0,0,0,0.03214057628748205,0.4237977338639088,0.12108506681825966,0.06342035098485019,6.164187397106033e-5,4.9762934032319325e-5,3.127955853460072e-4,0,0.4
406598,1 Commercial,2023,MA,Norfolk,42.114876,-71.237183,0.5,600000,3,single,2,73,4,2.5,2,1500,0.06870854281527096,0.41932810523796155,0.41932810523796155,0.41932810523796155,5.088261771497906e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,3.9140475165368506e-5,0.00168304043211084,3.827018752391887e-5,0,0,0,0,0,0.02420545314112504,0.29352967366657307,0.08386562104759232,0.04362689606895752,1.2316368187977049e-5,1.1488890902445225e-5,1.4114923108718422e-4,1.6696094936455237e-6,0.5
403354,"Lane Ave Solar, LLC",2021,MA,Worcester,42.264702,-72.07251,1.5,1800000,3,dual,2,63,4,7.5,4,1500,0.12650928501064845,0.4906304210796468,0.4906304210796468,0.4906304210796468,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.04554639019031923,0.34344129475575275,0.09812608421592936,0.05137934187883483,7.843912358112043e-5,1.3442455468149546e-5,1.459466593684808e-4,9.26849845043528e-7,0.5
402987,UMCES Ground Mount,2018,MD,Dorchester,38.587261,-76.139381,2,2400000,3,single,2,72,3,10,7,1000,0.07665176769608247,0.5295045056418017,0.5295045056418017,0.5295045056418017,5.088261771497906e-4,2.7398332615757956e-4,7.828095033073701e-5,3.9140475165368506e-5,8.69788337008189e-5,0.00176132138244158,0,0,0,0,0,0,0.03163638433839392,0.3706531539492612,0.10590090112836036,0.05554074600767644,1.6097420501746486e-5,3.223897903803682e-5,1.8652552157721303e-4,1.68007459526828e-6,0.4
403720,"Boutillier Solar, LLC (CSG)",2018,MA,Worcester,42.216206,-71.889984,2.9,3480000,1,single,3,66,3,14.5,7,600,0.25192886904728357,0.8189004881181765,0.8189004881181765,0.8189004881181765,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.09070046177928834,0.5732303416827235,0.16378009762363532,0.08575613401872263,1.5620260355742635e-4,2.243650795266834e-5,2.435963720575421e-4,1.546984772872836e-6,0.5
405499,Medline Ind. Phase 2 Tracy,2018,CA,San Joaquin,37.734913,-121.511032,1,1200000,1,single,2,67,4,5,7,1000,0.12477068693485514,0.6142493613333511,0.6142493613333511,0.6142493613333511,1.1742142549610553e-4,0,0,0,1.9570237582684257e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03529047952997594,0.42997455293334574,0.1228498722666702,0.06444697060078347,4.143858412850908e-6,8.414704155414023e-5,4.808402374522299e-6,2.2922047588569754e-6,0.8
401907,Church Hill,2016,MD,Queen Anne's,39.11375,-75.961777,6,7200000,4,single,2,75,4,30,9,600,0.100982113878312,0.6620509098338045,0.6620509098338045,0.6620509098338045,1.9570237582684257e-4,7.828095033073701e-5,0,0,8.69788337008189e-5,0.00133077615562252,1.8968133535660092e-4,1.8968133535660092e-4,0,0,0,0,0.03516168733864606,0.4634356368836631,0.1324101819667609,0.07635062973175763,6.881225750253642e-6,4.030909119153723e-5,1.7620831292300564e-4,1.4482289402837184e-5,0.4
400062,"MF Mesa Lane, LLC",2008,PA,Bucks,40.148712,-74.777161,3,3600000,3,single,2,74,2,15,17,600,0.08540720964212455,0.6811766877249257,0.6811766877249257,0.6811766877249257,7.045285529766332e-4,1.9570237582684257e-4,0,0,1.5656190066147e-4,0.00125249520529179,0,0,0,0,0,0,0.0272953760499915,0.476823681407448,0.13623533754498515,0.0693302995119805,1.923037179145356e-5,7.465242184155121e-5,1.7063410706640275e-4,7.819441883061953e-7,0.5
400448,"Leicester One MA Solar, LLC",2015,MA,Worcester,42.223766,-71.874443,4.8,5760000,1,single,3,74,3,24,10,1000,0.15322694843152132,0.6632895072338355,0.6632895072338355,0.6632895072338355,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.05516539264565891,0.4643026550636848,0.13265790144676712,0.06946038584769863,9.500478595674949e-5,1.8173026539734816e-5,1.9730714528854947e-4,1.253020095341539e-6,0.5
405931,Castleton,2021,NY,Rensselaer,42.522076,-73.702995,5,6000000,2,single,2,73,2,25,4,1500,0.05607675579379167,0.4315153766854836,0.4315153766854836,0.4315153766854836,9.002309288034757e-4,2.3484285099221105e-4,3.9140475165368506e-5,0,3.9140475165368506e-5,9.785118791342127e-4,3.122641194528702e-5,2.153545651399105e-6,0,0,0,0,0.01884729710994809,0.30206076367983853,0.08630307533709673,0.04593339390356138,1.6966919782723635e-5,1.1822801819242966e-5,8.444858442316405e-5,1.4343350800777432e-6,0.5
404262,Dudley,2018,MA,Worcester,42.05415,-71.975349,3,3600000,3,fixed,1,35,3,15,7,1000,0.5785425452368111,0.643843740423272,0.643843740423272,0.643843740423272,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.20828925327368863,0.4506906182962904,0.1287687480846544,0.06742400437168361,3.587117751787663e-4,1.764024495269053e-5,1.9152265948635435e-4,1.2162851005659142e-6,0.5
404354,OER Checkerspot,2021,MD,Anne Arundel,38.78344,-76.571434,1.5,1800000,3,single,3,60,2,7.5,4,1000,0.21750669878820195,0.6129553024209538,0.6129553024209538,0.6129553024209538,8.610904536381071e-4,3.522642764883166e-4,3.9140475165368506e-5,0,3.9140475165368506e-5,0.00121335473012642,3.969829297340214e-5,0,0,0,0,0,0.07807242554789214,0.4290687116946676,0.12259106048419076,0.06231815404487616,6.722742033166178e-5,1.6793953254321795e-5,1.4874644310970738e-4,2.473924336835099e-6,0.4
401593,Weymouth Solar Plant,2016,CA,Los Angeles,34.108093,-117.784386,3,3600000,3,single,2,66,3,15,9,1000,0.09989356766049098,0.5566393740518576,0.5566393740518576,0.5566393740518576,5.088261771497906e-4,1.5656190066147e-4,0,0,6.262476026458961e-4,1.5656190066147e-4,1.7479417985322284e-5,0,0,0,0,0,0.03341516346230388,0.3896475618363003,0.11132787481037151,0.05720766772378383,1.7002509883359442e-5,2.440158514768016e-4,1.7429703676914405e-5,9.999567361094482e-7,0.8
402960,USS DVL Solar (CSG),2019,MN,Carver,44.815475,-93.785454,1,1200000,2,dual,2,66,3,5,6,1000,0.13104329999431483,0.6638325368860224,0.6638325368860224,0.6638325368860224,5.088261771497906e-4,3.1312380132294805e-4,3.9140475165368506e-5,0,1.4090571059532662e-4,3.9140475165368506e-5,3.09624613810604e-5,4.038581919268747e-6,0,0,0,0,0.05460181802395124,0.46468277582021567,0.1327665073772045,0.06924682326707284,2.778283433055564e-5,6.547645672835634e-5,5.196544184790187e-6,2.1440520911678573e-6,0.4
403511,"Strider Solar, LLC",2018,NC,Randolph,35.601604,-79.785591,5,6000000,3,dual,2,64,3,25,7,1000,0.1275068616389873,0.6012755923912414,0.6012755923912414,0.6012755923912414,0.00121335473012642,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,1.1742142549610553e-4,0.00168304043211084,0,0,0,0,0,0,0.04682200972592302,0.42089291467386897,0.12025511847824828,0.06298565150946552,5.681170697497411e-5,4.942184602221641e-5,2.0239422656717195e-4,0,0.4
404473,"Coral Bells Solar, LLC",2020,MN,Chisago,45.470993,-92.89267,1,1200000,1,single,2,63,4,5,5,1000,0.14400742552489554,0.6143412019103668,0.6143412019103668,0.6143412019103668,7.045285529766332e-4,3.1312380132294805e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.05418852818797157,0.4300388413372567,0.12286824038207336,0.06408419935835781,3.817736535220511e-5,6.059492852221708e-5,4.809121311287071e-6,1.984204547769329e-6,0.4
401989,Genentech Vacaville Meter #1,2017,CA,Solano,38.386448,-121.948814,6.1,7320000,3,single,2,73,4,30.5,8,1000,0.09370978542545765,0.5719106410153625,0.5719106410153625,0.5719106410153625,0,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.3933751376190704e-5,0,0,0,0,0,0.03033183877215737,0.4003374487107537,0.1143821282030725,0.06069161475306309,5.465225680042824e-6,1.5669397969030243e-5,4.476970848294356e-6,1.4525780181193598e-6,0.8
401164,Eastover Farm,2014,NC,Scotland,34.739483,-79.462631,5,6000000,1,single,2,73,1,25,11,600,0.08565135294213139,0.6590944020434404,0.6590944020434404,0.6590944020434404,5.479666523151591e-4,1.9570237582684257e-4,7.828095033073701e-5,3.9140475165368506e-5,1.1742142549610553e-4,0.00183960233277231,0,0,0,0,0,0,0.04734267416677842,0.46136608143040825,0.13181888040868808,0.06904236733417156,2.594220667481694e-5,5.417426295711084e-5,2.4249431990325804e-4,0,0.4
400741,"Arba Solar, LLC",2014,NC,Greene,35.395325,-77.703148,2,2400000,3,single,2,66,3,10,11,600,0.12452514089854988,0.6938944929774815,0.6938944929774815,0.6938944929774815,4.305452268190536e-4,1.5656190066147e-4,0,0,1.1742142549610553e-4,0.00227014755959137,0,0,0,0,0,0,0.04309642518041418,0.485726145084237,0.1387788985954963,0.07268779453561862,1.855496015439179e-5,5.7034656356519275e-5,3.150485779693446e-4,0,0.4
402931,Woodleaf Solar Facility,2018,NC,Rowan,35.725281,-80.608673,6,7200000,3,single,2,64,3,30,7,1000,0.10625571803248948,0.5511692930253047,0.5511692930253047,0.5511692930253047,7.045285529766332e-4,3.1312380132294805e-4,0,0,1.1742142549610553e-4,0.00156561900661474,0,0,0,0,0,0,0.03947639440868836,0.38581850511771326,0.11023385860506096,0.05773684721701007,2.7812247029488063e-5,4.5303358853698374e-5,1.7258422420456527e-4,0,0.4
404532,Seminole,2014,GA,Seminole,31.069771,-84.94342,1.6,1920000,1,single,2,67,4,8,11,600,0.1586626966872141,0.7811006134672732,0.7811006134672732,0.7811006134672732,7.828095033073701e-5,7.828095033073701e-5,0,0,5.810855159166248e-4,0.00152647853144937,1.6907285518402736e-5,0,0,0,0,0,0.07547312311438148,0.5467704294270912,0.15622012269345464,0.08137531973072525,5.908107801822496e-6,3.177203770715958e-4,2.3846666347194533e-4,1.3758357648386837e-6,0.4
401076,Tech Park Solar,2012,AZ,Pima,32.101006,-110.81572,5.1,6120000,3,single,2,73,2,25.5,13,600,0.08549442681583846,0.6578868422347365,0.6578868422347365,0.6578868422347365,0.0036009237152139,9.002309288034757e-4,3.9140475165368506e-5,3.9140475165368506e-5,1.5656190066147e-4,3.1312380132294805e-4,2.741566256802511e-5,0,0,0,0,0,0.02874769122675692,0.4605207895643155,0.1315773684469473,0.06710774726153487,1.0351824309607568e-4,7.210001010831195e-5,4.120000577617826e-5,1.8398033546225517e-6,0.5
402417,Bakatsias Solar,2017,NC,Alamance,36.073727,-79.348045,5,6000000,1,single,2,75,4,25,8,1000,0.09090835605063348,0.5960061393381413,0.5960061393381413,0.5960061393381413,8.219499784727387e-4,3.1312380132294805e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00152647853144937,0,0,0,0,0,0,0.0324531478946891,0.41720429753669885,0.11920122786762828,0.06243365848355854,2.6674864213412312e-5,4.898872333986053e-5,1.819581152623391e-4,0,0.4
402430,"PopeSun (CSG), LLC",2017,MN,Pope,45.645893,-95.532166,5,6000000,3,single,2,63,3,25,8,600,0.1366089714055201,0.6836913372551418,0.6836913372551418,0.6836913372551418,0.001487338056284,3.914047516536851e-4,2.3484285099221105e-4,1.1742142549610553e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.08101551734755574,0.4785839360785992,0.13673826745102835,0.07131836806646943,1.204974621005565e-4,6.743520959266338e-5,5.352000761322492e-6,2.208192217018311e-6,0.4
402475,Old Bridge Solar Farm,2018,NJ,Middlesex,40.443413,-74.242615,8.8,10560000,3,single,2,69,4,44,7,600,0.13349205160528807,0.7059781348579852,0.7059781348579852,0.7059781348579852,3.1312380132294805e-4,7.828095033073701e-5,0,0,7.045285529766332e-4,0.00133077615562252,1.9257433369280544e-5,3.2095722282134233e-6,0,0,0,0,0.04419291023391302,0.4941846944005896,0.14119562697159704,0.0767827541256541,1.3837852043966658e-5,3.481672276492471e-4,1.8789977365197465e-4,1.4786387714846348e-6,0.5
